Date,OperatingIncome,GrossProfit,SellingAndMarketingExpense,OperatingRevenue,TotalRevenue,SellingGeneralAndAdministration,TotalExpenses,EBIT,NetIncome,AccountsPayable,CashAndCashEquivalents,RetainedEarnings,Properties,Inventory,ShareIssued,AccountsReceivable,LongTermDebt,OrdinarySharesNumber,CommonStock,TotalCapitalization,Exchange,Buy_Close,Sale_Close,Year,COMPANY
2000-12-31,571000000.0,1066000000.0,NA,5292000000.0,5292000000.0,346000000.0,4721000000.0,571000000.0,303000000.0,526000000.0,101000000.0,2266000000.0,0.0,580000000.0,153486224,650000000.0,1914000000.0,153486224,1000000.0,3726000000.0,NYSE,25.045,23.025,2000,EMN
2001-12-31,275000000.0,887000000.0,NA,5384000000.0,5384000000.0,407000000.0,5109000000.0,275000000.0,-179000000.0,438000000.0,66000000.0,1952000000.0,0.0,659000000.0,153958980,570000000.0,2143000000.0,153958980,1000000.0,3521000000.0,NYSE,24,16.59,2001,EMN
2002-12-31,213000000.0,779000000.0,NA,5320000000.0,5320000000.0,407000000.0,5107000000.0,213000000.0,61000000.0,1221000000.0,77000000.0,1882000000.0,-1.0,713000000.0,154692592,532000000.0,2054000000.0,154692592,1000000.0,3325000000.0,NYSE,14.515,NA,2002,EMN
2003-12-31,222000000.0,810000000.0,NA,5800000000.0,5800000000.0,414000000.0,5578000000.0,222000000.0,-270000000.0,973000000.0,558000000.0,1476000000.0,0.0,698000000.0,154777292,614000000.0,2089000000.0,154777292,1000000.0,3132000000.0,NYSE,21.375,NA,2003,EMN
2004-12-31,381000000.0,978000000.0,NA,6580000000.0,6580000000.0,450000000.0,6199000000.0,381000000.0,170000000.0,1098000000.0,325000000.0,1509000000.0,0.0,582000000.0,158673422,675000000.0,2061000000.0,158673422,1000000.0,3245000000.0,NYSE,NA,NA,2004,EMN
2005-12-31,757000000.0,1404000000.0,NA,7059000000.0,7059000000.0,454000000.0,6302000000.0,757000000.0,557000000.0,1047000000.0,524000000.0,1923000000.0,0.0,671000000.0,163275970,575000000.0,1621000000.0,163275970,1000000.0,3233000000.0,NYSE,NA,NA,2005,EMN
2006-12-31,640000000.0,1277000000.0,NA,7450000000.0,7450000000.0,437000000.0,6810000000.0,640000000.0,409000000.0,581000000.0,939000000.0,2186000000.0,0.0,682000000.0,167275246,682000000.0,1589000000.0,167275246,1000000.0,3618000000.0,NYSE,31.93,NA,2006,EMN
2007-12-31,494000000.0,1192000000.0,NA,6830000000.0,6830000000.0,420000000.0,6336000000.0,494000000.0,300000000.0,578000000.0,888000000.0,2349000000.0,0.0,539000000.0,159506030,546000000.0,1535000000.0,159506030,1000000.0,3617000000.0,NYSE,NA,10.21,2007,EMN
2008-12-31,519000000.0,1126000000.0,NA,6726000000.0,6726000000.0,419000000.0,6207000000.0,519000000.0,346000000.0,819000000.0,387000000.0,2563000000.0,0.0,637000000.0,189157068,275000000.0,1442000000.0,145094354,1000000.0,2995000000.0,NYSE,14.175,NA,2008,EMN
2009-12-31,517000000.0,1053000000.0,NA,5047000000.0,5047000000.0,399000000.0,4530000000.0,304000000.0,136000000.0,-1.0,793000000.0,2571000000.0,0.0,531000000.0,189715476,277000000.0,1604000000.0,144936084,1000000.0,3117000000.0,NYSE,NA,NA,2009,EMN
2010-12-31,891000000.0,1474000000.0,NA,5842000000.0,5842000000.0,431000000.0,4951000000.0,735000000.0,438000000.0,-1.0,516000000.0,2880000000.0,374000000.0,619000000.0,193841686,545000000.0,1598000000.0,141496378,1000000.0,3225000000.0,NYSE,50.195,NA,2010,EMN
2011-12-31,1013000000.0,1640000000.0,NA,7178000000.0,7178000000.0,469000000.0,6165000000.0,1040000000.0,696000000.0,529000000.0,577000000.0,3436000000.0,0.0,779000000.0,196543587,632000000.0,1445000000.0,137003954,2000000.0,3315000000.0,NYSE,NA,NA,2011,EMN
2012-12-31,920000000.0,1762000000.0,NA,8102000000.0,8102000000.0,644000000.0,7182000000.0,797000000.0,437000000.0,723000000.0,249000000.0,3038000000.0,0.0,1260000000.0,213467008,846000000.0,4779000000.0,153955346,2000000.0,7722000000.0,NYSE,NA,NA,2012,EMN
2013-12-31,1938000000.0,2776000000.0,NA,9350000000.0,9350000000.0,645000000.0,7412000000.0,1865000000.0,1165000000.0,762000000.0,237000000.0,4012000000.0,0.0,1264000000.0,215182035,880000000.0,4254000000.0,152467174,2000000.0,8050000000.0,NYSE,NA,NA,2013,EMN
2014-12-31,1239000000.0,2221000000.0,NA,9527000000.0,9527000000.0,755000000.0,8288000000.0,1193000000.0,751000000.0,827000000.0,214000000.0,4545000000.0,0.0,1509000000.0,216307769,936000000.0,7248000000.0,148647456,2000000.0,10758000000.0,NYSE,NA,NA,2014,EMN
2015-12-31,1567000000.0,2580000000.0,NA,9648000000.0,9648000000.0,762000000.0,8081000000.0,1408000000.0,848000000.0,699000000.0,293000000.0,5146000000.0,0.0,1479000000.0,216950762,792000000.0,6608000000.0,147812789,2000000.0,10549000000.0,NYSE,NA,NA,2015,EMN
2016-12-31,1428000000.0,2350000000.0,NA,9008000000.0,9008000000.0,703000000.0,7580000000.0,1330000000.0,854000000.0,704000000.0,181000000.0,5721000000.0,0.0,1404000000.0,217758398,812000000.0,6311000000.0,146488924,2000000.0,10843000000.0,NYSE,NA,NA,2016,EMN
2017-12-31,1540000000.0,2454000000.0,NA,9549000000.0,9549000000.0,699000000.0,8009000000.0,1533000000.0,1384000000.0,842000000.0,191000000.0,6802000000.0,0.0,1509000000.0,218420790,1026000000.0,6147000000.0,142966679,2000000.0,11550000000.0,NYSE,NA,NA,2017,EMN
2018-12-31,1523000000.0,2479000000.0,NA,10151000000.0,10151000000.0,721000000.0,8628000000.0,1548000000.0,1080000000.0,914000000.0,226000000.0,7573000000.0,0.0,1583000000.0,219191321,1154000000.0,5925000000.0,139777332,2000000.0,11728000000.0,NYSE,NA,64.83,2018,EMN
2019-12-31,1309000000.0,2234000000.0,NA,9273000000.0,9273000000.0,691000000.0,7964000000.0,1123000000.0,759000000.0,890000000.0,204000000.0,7965000000.0,0.0,1662000000.0,219689444,980000000.0,5611000000.0,135993046,2000000.0,11569000000.0,NYSE,NA,NA,2019,EMN
2020-12-31,1095000000.0,1975000000.0,NA,8473000000.0,8473000000.0,654000000.0,7378000000.0,744000000.0,478000000.0,799000000.0,564000000.0,8080000000.0,0.0,1379000000.0,220692304,1033000000.0,5269000000.0,135861854,2000000.0,11292000000.0,NYSE,NA,1.38,2020,EMN
1985-12-31,275900000.0,813100000.0,NA,3474500000.0,3474500000.0,450200000.0,3198600000.0,275900000.0,182300000.0,-1.0,301000000.0,1136100000.0,-1.0,386200000.0,73324000,-1.0,49300000.0,73324000,-1.0,1255900000.0,NYSE,-1,0,1985,WHR
1986-12-31,295400000.0,971000000.0,NA,4008700000.0,4008700000.0,557800000.0,3713300000.0,295400000.0,199700000.0,-1.0,227800000.0,1260700000.0,-1.0,541900000.0,74128000,-1.0,170900000.0,74128000,-1.0,1520700000.0,NYSE,-1,0,1986,WHR
1987-12-31,265100000.0,997700000.0,NA,4179000000.0,4179000000.0,601500000.0,3913900000.0,265100000.0,181100000.0,-1.0,88000000.0,1374000000.0,-1.0,624500000.0,69232000,-1.0,165500000.0,69232000,-1.0,1469300000.0,NYSE,-1,0,1987,WHR
1988-12-31,202100000.0,951500000.0,NA,4314500000.0,4314500000.0,606700000.0,4112400000.0,202100000.0,94100000.0,-1.0,143400000.0,1391900000.0,-1.0,536800000.0,69289000,-1.0,473800000.0,69289000,-1.0,1794700000.0,NYSE,-1,0,1988,WHR
1989-12-31,474100000.0,1691000000.0,NA,6288600000.0,6288600000.0,995000000.0,5814500000.0,474100000.0,187200000.0,-1.0,141000000.0,1502900000.0,-1.0,883900000.0,69382000,-1.0,982300000.0,69382000,-1.0,2403700000.0,NYSE,-1,0,1989,WHR
1990-12-31,260000000.0,1672000000.0,NA,6434000000.0,6434000000.0,1165000000.0,6174000000.0,260000000.0,72000000.0,580000000.0,78000000.0,1499000000.0,-1.0,801000000.0,69500000,-1.0,874000000.0,69500000,-1.0,2298000000.0,NYSE,-1,0,1990,WHR
1991-12-31,326000000.0,1738000000.0,NA,6550000000.0,6550000000.0,1179000000.0,6224000000.0,326000000.0,170000000.0,742000000.0,42000000.0,1593000000.0,-1.0,698000000.0,69612000,-1.0,1528000000.0,69612000,-1.0,3043000000.0,NYSE,-1,0,1991,WHR
1992-12-31,613000000.0,2211000000.0,NA,7301000000.0,7301000000.0,1323000000.0,6688000000.0,613000000.0,205000000.0,688000000.0,66000000.0,1721000000.0,-1.0,650000000.0,69902000,-1.0,1215000000.0,69902000,-1.0,2815000000.0,NYSE,-1,0,1992,WHR
1993-12-31,597000000.0,2271000000.0,NA,7533000000.0,7533000000.0,1433000000.0,6936000000.0,597000000.0,51000000.0,742000000.0,88000000.0,1686000000.0,-1.0,760000000.0,73000000,-1.0,840000000.0,73000000,-1.0,2488000000.0,NYSE,-1,0,1993,WHR
1994-12-31,662000000.0,2418000000.0,NA,8104000000.0,8104000000.0,1490000000.0,7442000000.0,662000000.0,158000000.0,843000000.0,72000000.0,1754000000.0,-1.0,838000000.0,74000000,-1.0,885000000.0,74000000,-1.0,2608000000.0,NYSE,-1,0,1994,WHR
1995-12-31,396000000.0,2414000000.0,NA,8347000000.0,8347000000.0,1706000000.0,7951000000.0,396000000.0,209000000.0,977000000.0,149000000.0,1863000000.0,-1.0,1029000000.0,75000000,-1.0,983000000.0,75000000,-1.0,2860000000.0,NYSE,-1,0,1995,WHR
1996-12-31,401000000.0,2391000000.0,NA,8696000000.0,8696000000.0,1637000000.0,8295000000.0,401000000.0,156000000.0,983000000.0,129000000.0,1918000000.0,-1.0,1034000000.0,75000000,-1.0,955000000.0,75000000,-1.0,2881000000.0,NYSE,-1,66.555,1996,WHR
1997-12-31,354000000.0,2335000000.0,NA,8617000000.0,8617000000.0,1625000000.0,8263000000.0,354000000.0,-15000000.0,987000000.0,578000000.0,1801000000.0,-1.0,1170000000.0,75740000,-1.0,1074000000.0,75740000,-1.0,2845000000.0,NYSE,684.375,42.36,1997,WHR
1998-12-31,688000000.0,2917000000.0,NA,10323000000.0,10323000000.0,1791000000.0,9635000000.0,688000000.0,325000000.0,1079000000.0,636000000.0,2024000000.0,-1.0,1100000000.0,76507000,-1.0,1087000000.0,76507000,-1.0,3088000000.0,NYSE,530.625,547.975,1998,WHR
1999-12-31,875000000.0,3045000000.0,NA,10511000000.0,10511000000.0,1753000000.0,9636000000.0,875000000.0,347000000.0,1081000000.0,261000000.0,2268000000.0,-1.0,1065000000.0,73244000,-1.0,714000000.0,73244000,84000000.0,2581000000.0,NYSE,59.375,53.34,1999,WHR
2000-12-31,807000000.0,2858000000.0,NA,10325000000.0,10325000000.0,1651000000.0,9518000000.0,807000000.0,367000000.0,1257000000.0,114000000.0,2539000000.0,-1.0,1119000000.0,66578475,-1.0,795000000.0,66578475,84000000.0,2479000000.0,NYSE,NA,NA,2000,WHR
2001-12-31,456000000.0,2418000000.0,NA,10343000000.0,10343000000.0,1639000000.0,9887000000.0,456000000.0,21000000.0,1427000000.0,316000000.0,2470000000.0,0.0,1110000000.0,66654106,1515000000.0,1295000000.0,66654106,86000000.0,2753000000.0,NYSE,74.5,NA,2001,WHR
2002-12-31,793000000.0,2552000000.0,NA,11016000000.0,11016000000.0,1736000000.0,10223000000.0,793000000.0,-394000000.0,1631000000.0,192000000.0,1985000000.0,0.0,1089000000.0,68000000,1781000000.0,1092000000.0,68000000,87000000.0,1831000000.0,NYSE,NA,NA,2002,WHR
2003-12-31,833000000.0,2769000000.0,NA,12176000000.0,12176000000.0,1932000000.0,11343000000.0,833000000.0,414000000.0,1944000000.0,249000000.0,2276000000.0,0.0,1340000000.0,69000000,1913000000.0,1134000000.0,69000000,88000000.0,2435000000.0,NYSE,NA,NA,2003,WHR
2004-12-31,773000000.0,2862000000.0,NA,13220000000.0,13220000000.0,2087000000.0,12447000000.0,773000000.0,406000000.0,2297000000.0,243000000.0,2596000000.0,0.0,1701000000.0,67000000,2032000000.0,1160000000.0,67000000,90000000.0,2766000000.0,NYSE,NA,NA,2004,WHR
2005-12-31,849000000.0,3048000000.0,NA,14317000000.0,14317000000.0,2199000000.0,13468000000.0,849000000.0,422000000.0,2330000000.0,524000000.0,2902000000.0,0.0,1591000000.0,68000000,2081000000.0,745000000.0,68000000,92000000.0,2490000000.0,NYSE,NA,NA,2005,WHR
2006-12-31,878000000.0,2660000000.0,NA,18080000000.0,18080000000.0,1752000000.0,17202000000.0,878000000.0,433000000.0,2945000000.0,262000000.0,3205000000.0,0.0,2348000000.0,78000000,2676000000.0,1798000000.0,78000000,102000000.0,5081000000.0,NYSE,NA,NA,2006,WHR
2007-12-31,1124000000.0,2891000000.0,NA,19408000000.0,19408000000.0,1736000000.0,18284000000.0,1124000000.0,640000000.0,3260000000.0,201000000.0,3703000000.0,0.0,2665000000.0,75830968,2604000000.0,1668000000.0,75830968,103000000.0,5579000000.0,NYSE,NA,23.65,2007,WHR
2008-12-31,698000000.0,2524000000.0,NA,18907000000.0,18907000000.0,1798000000.0,18209000000.0,449000000.0,418000000.0,2805000000.0,146000000.0,3993000000.0,0.0,2591000000.0,104502666,2103000000.0,2002000000.0,73502666,104000000.0,5008000000.0,NYSE,30.82,NA,2008,WHR
2009-12-31,814000000.0,2386000000.0,NA,17099000000.0,17099000000.0,1544000000.0,16285000000.0,513000000.0,328000000.0,3308000000.0,1380000000.0,4193000000.0,0.0,2197000000.0,105000000,2500000000.0,2502000000.0,75000000,105000000.0,6166000000.0,NYSE,NA,NA,2009,WHR
2010-12-31,1082000000.0,2714000000.0,NA,18366000000.0,18366000000.0,1604000000.0,17284000000.0,811000000.0,619000000.0,3660000000.0,1368000000.0,4680000000.0,0.0,2792000000.0,106000000,2278000000.0,2195000000.0,76000000,106000000.0,6421000000.0,NYSE,NA,NA,2010,WHR
2011-12-31,928000000.0,2577000000.0,NA,18666000000.0,18666000000.0,1621000000.0,17738000000.0,792000000.0,390000000.0,3512000000.0,1109000000.0,4922000000.0,0.0,2354000000.0,106000000,2105000000.0,2129000000.0,76000000,106000000.0,6310000000.0,NYSE,NA,NA,2011,WHR
2012-12-31,1106000000.0,2893000000.0,NA,18143000000.0,18143000000.0,1757000000.0,17037000000.0,869000000.0,401000000.0,3698000000.0,1168000000.0,5147000000.0,0.0,2354000000.0,108000000,2038000000.0,1944000000.0,79000000,108000000.0,6204000000.0,NYSE,116.07,NA,2012,WHR
2013-12-31,1445000000.0,3298000000.0,NA,18769000000.0,18769000000.0,1828000000.0,17324000000.0,1249000000.0,827000000.0,3865000000.0,1380000000.0,5784000000.0,0.0,2408000000.0,109000000,2005000000.0,1846000000.0,77000000,109000000.0,6770000000.0,NYSE,NA,218,2013,WHR
2014-12-31,1324000000.0,3395000000.0,NA,19872000000.0,19872000000.0,2038000000.0,18548000000.0,1188000000.0,650000000.0,4730000000.0,1026000000.0,6209000000.0,0.0,2740000000.0,110000000,2768000000.0,3544000000.0,78000000,110000000.0,8429000000.0,NYSE,NA,NA,2014,WHR
2015-12-31,1486000000.0,3690000000.0,NA,20891000000.0,20891000000.0,2130000000.0,19405000000.0,1285000000.0,783000000.0,4403000000.0,772000000.0,6722000000.0,0.0,2619000000.0,111000000,2530000000.0,3470000000.0,77000000,111000000.0,8213000000.0,NYSE,NA,NA,2015,WHR
2016-12-31,1527000000.0,3682000000.0,NA,20718000000.0,20718000000.0,2084000000.0,19191000000.0,1354000000.0,888000000.0,4416000000.0,1085000000.0,7314000000.0,0.0,2623000000.0,111000000,2711000000.0,3876000000.0,74000000,111000000.0,8649000000.0,NYSE,NA,NA,2016,WHR
2017-12-31,1411000000.0,3602000000.0,NA,21253000000.0,21253000000.0,2112000000.0,19842000000.0,1136000000.0,350000000.0,4797000000.0,1196000000.0,7352000000.0,0.0,2988000000.0,112000000,2665000000.0,4392000000.0,71000000,112000000.0,8590000000.0,NYSE,NA,NA,2017,WHR
2018-12-31,1273000000.0,3537000000.0,NA,21037000000.0,21037000000.0,2189000000.0,19764000000.0,279000000.0,-183000000.0,4487000000.0,1498000000.0,6933000000.0,0.0,2533000000.0,112000000,2210000000.0,4046000000.0,64000000,112000000.0,6337000000.0,NYSE,NA,NA,2018,WHR
2019-12-31,1322000000.0,3533000000.0,NA,20419000000.0,20419000000.0,2142000000.0,19097000000.0,1739000000.0,1184000000.0,4547000000.0,1952000000.0,7870000000.0,0.0,2438000000.0,112000000,2198000000.0,4140000000.0,63000000,112000000.0,7335000000.0,NYSE,NA,NA,2019,WHR
2020-12-31,1911000000.0,3850000000.0,NA,19456000000.0,19456000000.0,1877000000.0,17545000000.0,1644000000.0,1081000000.0,4834000000.0,2924000000.0,8639000000.0,0.0,2187000000.0,112546876,3109000000.0,5059000000.0,62546876,113000000.0,8858000000.0,NYSE,NA,2.8,2020,WHR
1992-09-30,59100000.0,191300000.0,NA,655500000.0,655500000.0,103300000.0,596400000.0,59100000.0,33200000.0,23500000.0,25300000.0,180100000.0,-1.0,45100000.0,66178000,-1.0,35300000.0,66178000,0.0,244900000.0,NYSE,-1,0,1992,WRK
1993-09-30,56100000.0,187200000.0,NA,650700000.0,650700000.0,102000000.0,594600000.0,56100000.0,25500000.0,19100000.0,51200000.0,202800000.0,-1.0,42200000.0,66178000,-1.0,51600000.0,66178000,-1.0,286600000.0,NYSE,-1,0,1993,WRK
1994-09-30,63200000.0,211000000.0,NA,705800000.0,705800000.0,113500000.0,642600000.0,63200000.0,37500000.0,26400000.0,15200000.0,234700000.0,-1.0,55400000.0,66620000,-1.0,52100000.0,66620000,-1.0,334100000.0,NYSE,-1,0,1994,WRK
1995-09-30,76000000.0,258700000.0,NA,902900000.0,902900000.0,139500000.0,826900000.0,76000000.0,41400000.0,29900000.0,21500000.0,-1300000.0,-1.0,63600000.0,66270000,-1.0,144200000.0,66270000,-1.0,452100000.0,NYSE,-1,0,1995,WRK
1996-09-30,92100000.0,292500000.0,NA,876100000.0,876100000.0,151800000.0,784000000.0,92100000.0,51100000.0,28600000.0,50900000.0,239600000.0,-1.0,58500000.0,66254000,-1.0,139300000.0,66254000,-1.0,488500000.0,NYSE,-1,0,1996,WRK
1997-09-30,64200000.0,323400000.0,NA,1109700000.0,1109700000.0,197100000.0,1045500000.0,64200000.0,16100000.0,54500000.0,3300000.0,245600000.0,-1.0,94000000.0,68748000,-1.0,492300000.0,68748000,-1.0,863500000.0,NYSE,-1,0,1997,WRK
1998-09-30,114000000.0,414300000.0,NA,1293600000.0,1293600000.0,229500000.0,1179600000.0,114000000.0,42000000.0,45900000.0,5800000.0,274000000.0,-1.0,88000000.0,69154000,-1.0,464900000.0,69154000,-1.0,862300000.0,NYSE,-1,0,1998,WRK
1999-09-30,107100000.0,415700000.0,NA,1310400000.0,1310400000.0,236100000.0,1203300000.0,107100000.0,39700000.0,66300000.0,4500000.0,303300000.0,-1.0,94500000.0,69915164,-1.0,457400000.0,69915164,400000.0,889600000.0,NYSE,-1,0,1999,WRK
2000-09-30,35791000.0,356443000.0,NA,1463288000.0,1463288000.0,243591000.0,1427497000.0,35791000.0,-15916000.0,77852000.0,5449000.0,262872000.0,-1.0,99589000.0,66787526,-1.0,514492000.0,66787526,334000.0,900795000.0,NYSE,-1,0,2000,WRK
2001-09-30,91089000.0,296831000.0,NA,1441632000.0,1441632000.0,180280000.0,1350543000.0,91089000.0,30523000.0,79596000.0,5191000.0,282117000.0,0.0,102011000.0,67139326,157782000.0,388487000.0,67139326,335000.0,791247000.0,NYSE,-1,0,2001,WRK
2002-09-30,83050000.0,291023000.0,NA,1436547000.0,1436547000.0,189736000.0,1353497000.0,83050000.0,26626000.0,75130000.0,6560000.0,298279000.0,0.0,112431000.0,68692934,154592000.0,410074000.0,68692934,343000.0,815221000.0,NYSE,-1,0,2002,WRK
2003-09-30,80414000.0,265056000.0,NA,1433346000.0,1433346000.0,184642000.0,1352932000.0,80414000.0,29576000.0,84151000.0,14173000.0,315905000.0,0.0,118414000.0,69924082,163096000.0,489037000.0,69924082,350000.0,911073000.0,NYSE,-1,0,2003,WRK
2004-09-30,70982000.0,270337000.0,NA,1581261000.0,1581261000.0,199355000.0,1510279000.0,70982000.0,17648000.0,94483000.0,56891000.0,321557000.0,0.0,127359000.0,71281568,177378000.0,400155000.0,71281568,356000.0,837756000.0,NYSE,-1,0,2004,WRK
2005-09-30,69346000.0,274264000.0,NA,1733481000.0,1733481000.0,204918000.0,1664135000.0,69346000.0,17614000.0,116423000.0,26839000.0,326041000.0,0.0,201965000.0,72560328,199493000.0,840747000.0,72560328,363000.0,1296969000.0,NYSE,-1,0,2005,WRK
2006-09-30,104900000.0,349100000.0,NA,2138100000.0,2138100000.0,244200000.0,2033200000.0,104900000.0,28700000.0,141800000.0,6900000.0,341200000.0,0.0,218900000.0,75377044,230800000.0,754900000.0,75377044,400000.0,1263500000.0,NYSE,-1,0,2006,WRK
2007-09-30,186500000.0,445600000.0,NA,2315800000.0,2315800000.0,259100000.0,2129300000.0,186500000.0,81700000.0,161600000.0,10900000.0,357800000.0,0.0,224400000.0,75977558,230600000.0,676300000.0,75977558,400000.0,1265300000.0,NYSE,-1,0,2007,WRK
2008-09-30,231600000.0,542100000.0,NA,2838900000.0,2838900000.0,310500000.0,2607300000.0,231600000.0,81800000.0,241500000.0,52800000.0,421700000.0,0.0,283000000.0,76457046,304300000.0,1447200000.0,76457046,400000.0,2087700000.0,NYSE,-1,0,2008,WRK
2009-09-30,431900000.0,762700000.0,NA,2812300000.0,2812300000.0,330800000.0,2380400000.0,410600000.0,222300000.0,233900000.0,11800000.0,620300000.0,0.0,275100000.0,77415390,305500000.0,1289300000.0,77415390,400000.0,2066100000.0,NYSE,-1,0,2009,WRK
2010-09-30,380200000.0,720100000.0,NA,3001400000.0,3001400000.0,339900000.0,2621200000.0,370900000.0,225600000.0,252300000.0,15900000.0,812600000.0,0.0,269500000.0,77806072,333500000.0,897300000.0,77806072,400000.0,1908600000.0,NYSE,-1,0,2010,WRK
2011-09-30,450700000.0,991900000.0,NA,5399600000.0,5399600000.0,541200000.0,4948900000.0,304400000.0,141100000.0,780700000.0,41700000.0,907400000.0,0.0,849800000.0,140935808,1109600000.0,3302500000.0,140935808,700000.0,6674100000.0,NYSE,-1,0,2011,WRK
2012-09-30,605200000.0,1532700000.0,NA,9207600000.0,9207600000.0,927500000.0,8602400000.0,508800000.0,249100000.0,708900000.0,37200000.0,1094700000.0,0.0,861900000.0,141768004,1075600000.0,3151200000.0,141768004,700000.0,6556900000.0,NYSE,-1,0,2012,WRK
2013-09-30,892200000.0,1846500000.0,NA,9545400000.0,9545400000.0,954300000.0,8653200000.0,817600000.0,727300000.0,802100000.0,36400000.0,1740800000.0,0.0,937900000.0,144047640,1134900000.0,2841900000.0,144047640,700000.0,7154200000.0,NYSE,-1,0,2013,WRK
2014-09-30,910000000.0,1933600000.0,NA,9895100000.0,9895100000.0,1023600000.0,8985100000.0,865600000.0,479700000.0,812800000.0,32600000.0,1960900000.0,0.0,1029200000.0,140000000,1118700000.0,2852100000.0,140000000,1400000.0,7158900000.0,NYSE,-1,NA,2014,WRK
2015-09-30,1026900000.0,2210800000.0,NA,11381300000.0,11381300000.0,1053500000.0,10354400000.0,895000000.0,507100000.0,1303800000.0,228300000.0,1661600000.0,0.0,1963400000.0,257000000,1690000000.0,5558300000.0,257000000,2600000.0,17210100000.0,NYSE,NA,NA,2015,WRK
2016-09-30,796700000.0,2758600000.0,NA,14171800000.0,14171800000.0,1750100000.0,13375100000.0,501300000.0,-396300000.0,1054400000.0,340900000.0,-105900000.0,0.0,1638200000.0,251000000,1592200000.0,5496300000.0,251000000,2500000.0,15225100000.0,NYSE,51.23,NA,2016,WRK
2017-09-30,1078400000.0,2740200000.0,NA,14859700000.0,14859700000.0,1432200000.0,13781300000.0,1135300000.0,708200000.0,1492100000.0,298100000.0,172400000.0,0.0,1797300000.0,254500000,1886800000.0,5946100000.0,254500000,2500000.0,16288600000.0,NYSE,NA,NA,2017,WRK
2018-09-30,1419800000.0,3393900000.0,NA,16285100000.0,16285100000.0,1677500000.0,14865300000.0,1328600000.0,1906100000.0,1716800000.0,636800000.0,1573300000.0,0.0,1829600000.0,253500000,2010700000.0,5674500000.0,253500000,2500000.0,17143900000.0,NYSE,39.77,NA,2018,WRK
2019-09-30,1639900000.0,3749000000.0,NA,18289000000.0,18289000000.0,1708900000.0,16649100000.0,1576000000.0,862900000.0,1831800000.0,151600000.0,1997100000.0,0.0,2107500000.0,257800000,2193200000.0,9502300000.0,257800000,2600000.0,21172200000.0,NYSE,NA,NA,2019,WRK
